Symbol,Date,Adj Close,Close,High,Low,Open,Volume
TSLA,2018-01-02,21.368667602539062,21.368667602539062,21.474000930786133,20.733333587646484,20.799999237060547,65283000
TSLA,2018-01-03,21.149999618530273,21.149999618530273,21.683332443237305,21.036666870117188,21.399999618530273,67822500
TSLA,2018-01-04,20.974666595458984,20.974666595458984,21.23666763305664,20.3786678314209,20.857999801635742,149194500
TSLA,2018-01-05,21.10533332824707,21.10533332824707,21.14933204650879,20.799999237060547,21.107999801635742,68868000
TSLA,2018-01-08,22.42733383178711,22.42733383178711,22.468000411987305,21.03333282470703,21.066667556762695,147891000
TSLA,2018-01-09,22.246000289916992,22.246000289916992,22.586666107177734,21.82666778564453,22.3439998626709,107199000
TSLA,2018-01-10,22.31999969482422,22.31999969482422,22.46666717529297,22.0,22.14666748046875,64648500
TSLA,2018-01-11,22.530000686645508,22.530000686645508,22.987333297729492,22.21733283996582,22.349332809448242,99682500
TSLA,2018-01-12,22.4146671295166,22.4146671295166,22.694000244140625,22.244667053222656,22.575332641601562,72376500
TSLA,2018-01-16,22.67066764831543,22.67066764831543,23.0,22.31999969482422,22.502666473388672,97114500
TSLA,2018-01-17,23.143999099731445,23.143999099731445,23.266666412353516,22.649999618530273,22.697999954223633,106552500
TSLA,2018-01-18,22.971332550048828,22.971332550048828,23.48666763305664,22.916000366210938,23.044666290283203,85287000
TSLA,2018-01-19,23.334667205810547,23.334667205810547,23.37266731262207,22.84000015258789,23.0,73324500
TSLA,2018-01-22,23.437332153320312,23.437332153320312,23.85533332824707,23.280000686645508,23.293333053588867,93156000
TSLA,2018-01-23,23.519332885742188,23.519332885742188,24.03333282470703,23.399999618530273,24.0,81981000
TSLA,2018-01-24,23.05933380126953,23.05933380126953,23.649999618530273,22.90133285522461,23.6386661529541,79312500
TSLA,2018-01-25,22.50933265686035,22.50933265686035,23.280000686645508,22.426666259765625,23.218000411987305,101104500
TSLA,2018-01-26,22.856666564941406,22.856666564941406,22.933332443237305,22.380666732788086,22.766666412353516,68091000
TSLA,2018-01-29,23.302000045776367,23.302000045776367,23.389999389648438,22.552000045776367,22.656667709350586,71206500
TSLA,2018-01-30,23.05466651916504,23.05466651916504,23.218000411987305,22.81133270263672,23.00933265686035,70765500
TSLA,2018-01-31,23.62066650390625,23.62066650390625,23.746000289916992,23.012666702270508,23.167333602905273,93211500
TSLA,2018-02-01,23.28333282470703,23.28333282470703,23.977333068847656,23.242000579833984,23.399999618530273,62965500
TSLA,2018-02-02,22.916667938232422,22.916667938232422,23.463333129882812,22.700666427612305,23.229333877563477,55572000
TSLA,2018-02-05,22.208667755126953,22.208667755126953,22.96466636657715,22.200000762939453,22.531333923339844,66961500
TSLA,2018-02-06,22.264667510986328,22.264667510986328,22.4146671295166,21.566667556762695,21.680667877197266,76326000
TSLA,2018-02-07,23.0,23.0,23.066667556762695,22.37733268737793,22.599332809448242,104538000
TSLA,2018-02-08,21.01533317565918,21.01533317565918,23.2413330078125,20.97333335876465,22.887332916259766,154719000
TSLA,2018-02-09,20.69466781616211,20.69466781616211,21.398666381835938,19.650667190551758,21.32866668701172,194005500
TSLA,2018-02-12,21.048667907714844,21.048667907714844,21.205333709716797,20.416667938232422,21.075332641601562,93417000
TSLA,2018-02-13,21.577333450317383,21.577333450317383,21.612667083740234,20.833999633789062,21.001333236694336,68403000
TSLA,2018-02-14,21.487333297729492,21.487333297729492,21.744667053222656,21.23466682434082,21.389333724975586,59260500
TSLA,2018-02-15,22.271333694458008,22.271333694458008,22.274667739868164,21.49333381652832,21.633333206176758,88693500
TSLA,2018-02-16,22.365999221801758,22.365999221801758,22.874666213989258,22.109333038330078,22.166667938232422,84639000
TSLA,2018-02-20,22.31800079345703,22.31800079345703,22.722667694091797,22.100000381469727,22.29800033569336,60141000
TSLA,2018-02-21,22.219999313354492,22.219999313354492,22.645999908447266,22.211332321166992,22.402000427246094,48294000
TSLA,2018-02-22,23.077999114990234,23.077999114990234,23.16266632080078,22.316667556762695,22.368667602539062,104547000
TSLA,2018-02-23,23.469999313354492,23.469999313354492,23.666000366210938,23.139999389648438,23.18866729736328,87261000
TSLA,2018-02-26,23.827999114990234,23.827999114990234,23.933332443237305,23.49066734313965,23.566667556762695,65100000
TSLA,2018-02-27,23.39933204650879,23.39933204650879,23.999332427978516,23.333999633789062,23.75,71961000
TSLA,2018-02-28,22.87066650390625,22.87066650390625,23.682666778564453,22.814666748046875,23.504667282104492,91045500
TSLA,2018-03-01,22.062000274658203,22.062000274658203,23.244667053222656,22.004667282104492,23.000667572021484,103284000
TSLA,2018-03-02,22.341333389282227,22.341333389282227,22.347999572753906,21.531333923339844,21.798667907714844,76392000
TSLA,2018-03-05,22.22333335876465,22.22333335876465,22.516666412353516,21.952667236328125,22.159332275390625,57357000
